,business_id,name,stars,review_count,attributes,categories,hours,LocationKey,X1
508,McKxaJL3dhq7i4oHa9IwKg,A'dore Nail Bar,2.5,16,"{'WheelchairAccessible': 'False', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Nail Salons","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-16:0'}",509,508.0
516,Mw6P1S4KF6I4tKQhZfHrrg,New Image Nail & Spa,3.5,33,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Nail Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-18:0'}",517,516.0
525,ToZiJnXBSdRwnMgUJpH5hg,Feeling Nails & Spa,2.5,19,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Beauty & Spas, Eyelash Service, Skin Care, Day Spas, Nail Salons","{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}",526,525.0
530,KC2CUdCEaasdOq6ew9tZYA,La Jolie Femme Salon & Spa,4.0,18,"{'GoodForKids': 'False', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False'}","Hair Salons, Massage, Nail Salons, Hair Removal, Day Spas, Waxing, Beauty & Spas, Skin Care","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-16:0'}",531,530.0
532,uc9I9Kbj-Omt4rHGgFJGsA,Ivy Nails,3.0,25,"{'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Nail Salons","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}",533,532.0
543,AvdbEAH3VCoHt3JkcFh_Tw,Textile Museum of Canada,3.5,16,{'GoodForKids': 'True'},"Museums, Arts & Entertainment","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}",544,543.0
546,CAuHd8cdSL33GvFduXgj0Q,Hair+Co,3.0,5,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Hair Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-17:0'}",547,546.0
554,ZdDGcxUS7jdT0cCwyLglLQ,Analogue Gallery,3.5,3,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'GoodForKids': 'False', 'DogsAllowed': 'True'}","Shopping, Arts & Entertainment, Art Galleries",{'Saturday': '12:0-18:0'},555,554.0
564,5w8A0-xmzRF2HNnEcgpPxg,House of Lords Hair Design,2.5,124,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'BikeParking': 'True'}","Beauty & Spas, Hair Salons",,565,564.0
573,CNHQE8qgJztO1YFElFlWkg,Michael Kluthe Salon,4.0,5,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Cosmetology Schools, Day Spas, Specialty Schools, Skin Care, Education, Hair Salons, Beauty & Spas","{'Monday': '9:0-16:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-18:30', 'Friday': '9:0-16:0', 'Saturday': '8:0-15:0'}",574,573.0
580,PUH6mMtltSVhA1yssiWqCw,Kearns & Co Hair,3.5,36,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BikeParking': 'True'}","Beauty & Spas, Hair Salons, Barbers","{'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-17:0'}",581,580.0
590,LpXDlK0i0T_uVXa48COqhg,Toronto Wine & Spirit Festival,4.0,4,{'GoodForKids': 'False'},"Arts & Entertainment, Festivals",,591,590.0
598,Xi_CxVKP5k1gJA5DeGqXLg,AKAnails & Spa,4.0,11,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Hair Removal, Skin Care, Beauty & Spas, Nail Salons","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",599,598.0
648,a0lMkOte3lQNnMdq9dbEbw,VRPlayin,4.5,19,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True'}","Arts & Entertainment, Shopping, Team Building Activities, Arcades, Books, Mags, Music & Video, Venues & Event Spaces, Event Planning & Services, Video Game Stores, Virtual Reality Centers","{'Tuesday': '14:30-21:0', 'Wednesday': '14:30-21:0', 'Thursday': '14:30-22:0', 'Friday': '14:30-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",649,648.0
663,yY4AjwV13KTk1N6Rp02AhQ,Dove Spa,3.0,13,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Day Spas","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",664,663.0
666,C70H9KBCEW76cAGTdO4DXQ,Prive Hair Gallery,4.5,37,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'True'}","Hair Salons, Hair Extensions, Beauty & Spas","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-16:0'}",667,666.0
672,WD1zC8nS-aydFhgLgcjVlA,Helen's Nails & Spa,1.5,9,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Day Spas, Nail Salons",,673,672.0
676,K7xHtEvdqnBCmR4UY8XjzQ,Prestige Salon & Spa,3.5,3,"{'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'HairSpecializesIn': ""{'perms': True, 'coloring': True, 'extensions': True, 'curly': True, 'kids': True}"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Hair Salons, Laser Hair Removal, Skin Care, Hair Removal, Beauty & Spas","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-17:0'}",677,676.0
679,rHKxy2FwlE8xxK9XOpigtQ,N15 Hair Salon,4.5,194,"{'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True', 'HairSpecializesIn': ""{'perms': True, 'coloring': True, 'extensions': True, 'curly': False, 'kids': False}"", 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False'}","Eyelash Service, Hair Salons, Beauty & Spas, Nail Salons","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",680,679.0
688,qYSmTAjoe2MwXMvV7wANGQ,Poison Ivy Salon,4.0,14,"{'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True'}","Hair Salons, Hair Removal, Eyelash Service, Beauty & Spas",,689,688.0
698,WjuuudIkP1WnPioMOmuCaQ,Nice One Nails,1.0,3,,"Nail Salons, Beauty & Spas",,699,698.0
710,MQf0-0zjw76NF4ZKhGUrww,Glotique,3.5,3,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Nail Salons, Makeup Artists, Beauty & Spas, Tanning","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0'}",711,710.0
732,Ln7mca_T9c083qUMgTc3LQ,Toronto Image Works,4.5,3,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Shopping, Printing Services, Adult Education, Photography Stores & Services, Framing, Arts & Crafts, Local Services, Arts & Entertainment, Education, Art Galleries","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '11:0-15:0'}",733,732.0
737,OinIMqy7PVqiCWT7BYbgCg,25 Celcius Beauty Bar,5.0,9,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'False', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Nail Technicians, Eyelash Service, Nail Salons, Hair Removal, Waxing","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}",738,737.0
746,tKapyGCwZ-QhYShs8-Qorw,Graffiti Alley,4.5,55,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Local Flavor, Art Galleries, Arts & Entertainment, Shopping, Public Art",,747,746.0
761,_KyXJhh5RHz0UVIMgfClFA,Perfume Collection,5.0,4,,"Beauty & Spas, Cosmetics & Beauty Supply, Shopping","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",762,761.0
768,5rE5PvGhChzttr74lkGF0g,Vanessa Nails & Spa,3.5,11,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Eyelash Service, Hair Removal, Beauty & Spas, Nail Salons","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-18:0'}",769,768.0
775,pyQIzthBTsudFcgdSqrJIA,Aqua Spa and Salon,1.0,3,{'RestaurantsPriceRange2': '3'},"Day Spas, Beauty & Spas",,776,775.0
781,nlTGdMb5YqQiO5EMDQQrjQ,Hair Bank,4.5,25,"{'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HairSpecializesIn': ""{'perms': False, 'coloring': False, 'extensions': False, 'curly': False, 'kids': False}"", 'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1'}","Beauty & Spas, Hair Salons","{'Monday': '10:30-20:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '10:30-20:0'}",782,781.0
813,lr4_zd1FNPxwIHeasvCpeg,The Performance Health Centre,2.0,4,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Massage, Beauty & Spas, Chiropractors, Health & Medical, Physical Therapy, Acupuncture","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '10:0-18:0'}",814,813.0
817,-KPZOEhC9fhggPYBUFbmKQ,Polished Diamond Bar,3.5,3,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'ByAppointmentOnly': 'False'}","Cosmetics & Beauty Supply, Nail Salons, Shopping, Beauty & Spas, Hair Salons",,818,817.0
824,R3CnqYvEltXJKYj9_NoOOA,Claudia Salzmann & Associates,5.0,5,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'""}","Beauty & Spas, Massage Therapy, Massage, Health & Medical, Reflexology","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '9:15-15:30', 'Saturday': '9:15-16:30', 'Sunday': '10:30-16:30'}",825,824.0
833,_wBTo4Pa0q0lZ5B7D4Fn0A,Green Beauty Spa,4.0,14,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Day Spas, Beauty & Spas, Nail Salons, Massage","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-18:0'}",834,833.0
838,yAc3vY1lBRFQzJqho7OdtA,LockQuest,4.5,19,{'GoodForKids': 'False'},"Arcades, Amusement Parks, Venues & Event Spaces, Event Planning & Services, Arts & Entertainment, Performing Arts, Escape Games, Active Life","{'Thursday': '18:0-22:0', 'Friday': '18:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",839,838.0
839,EyQoMv71nNxNvmzW87Nc4g,Amarynth,2.5,3,"{'RestaurantsPriceRange2': '4', 'ByAppointmentOnly': 'False'}","Home Services, Art Galleries, Lighting Fixtures & Equipment, Arts & Entertainment, Shopping",,840,839.0
840,x5Yq_I3jLq1tQfav77gUJg,Laddi's Beauty Parlour,4.0,54,"{'ByAppointmentOnly': 'False', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False'}","Beauty & Spas, Nail Salons, Hair Salons","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-17:0'}",841,840.0
858,iX0Ts3X23ntf1WURy8PYaw,7 Senses Spa,3.5,3,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3'}","Day Spas, Beauty & Spas",,859,858.0
874,V3rNi3YeDTDHCa6bdWehUQ,Cristina Esthetics,4.5,7,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Hair Removal, Shopping, Cosmetics & Beauty Supply, Nail Salons, Skin Care","{'Monday': '9:0-18:30', 'Tuesday': '9:0-18:30', 'Wednesday': '9:0-18:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-17:0'}",875,874.0
885,Cyy95sS5r6MGzgEA4UZX5g,Parlour Salon,4.0,277,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'""}","Beauty & Spas, Makeup Artists, Hair Salons","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",886,885.0
900,CUHZ0FcUF9QxDrVbh3yb8w,Danny Does Digits,3.5,3,"{'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Nail Salons, Commissioned Artists, Beauty & Spas, Professional Services, Nail Technicians",,901,900.0
901,5IEmInzR6tlsyAuOPzmvNw,Hollywood Nails,3.0,10,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Cosmetology Schools, Specialty Schools, Beauty & Spas, Education, Nail Salons","{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '10:0-19:30', 'Sunday': '10:0-17:0'}",902,901.0
904,zSG51u88nStow5qhMStLSg,Beauty Supply Outlet,2.5,8,{'RestaurantsPriceRange2': '2'},"Cosmetics & Beauty Supply, Hair Stylists, Beauty & Spas, Shopping, Hair Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:30-18:0', 'Sunday': '12:0-17:0'}",905,904.0
907,5dexjfSfEYXZF25-vUMU8w,Nailing,3.0,54,"{'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Beauty & Spas, Nail Salons, Waxing, Skin Care, Hair Removal, Eyelash Service","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}",908,907.0
927,s2LDbYO0sT9uALA4YQ6B_g,Nouvelle Maria Spa,2.0,12,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3', 'BikeParking': 'True'}","Beauty & Spas, Massage, Day Spas, Hair Salons, Nail Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-15:0'}",928,927.0
941,V_maCS_uBRMjqa_BCEh3OA,Aroma Waxing Clinic,3.5,86,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Day Spas, Beauty & Spas, Hair Removal, Massage","{'Monday': '10:0-19:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-18:0'}",942,941.0
959,01IcJR82kJf2ZxLBGniAbg,Hydra Tattoo Collective,5.0,4,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True'}","Art Galleries, Arts & Entertainment, Shopping, Tattoo, Beauty & Spas","{'Monday': '12:0-18:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-18:0', 'Sunday': '12:0-18:0'}",960,959.0
960,erv_J1Qz_ImmMDl9T8P5EA,Chura Hair Salon,4.0,75,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True'}","Beauty & Spas, Hair Salons","{'Tuesday': '11:0-19:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-18:0'}",961,960.0
964,nSrNorGYW2i2mj1YfLV8gg,Hair Club,2.5,5,"{'ByAppointmentOnly': 'True', 'BikeParking': 'False'}","Health & Medical, Doctors, Cosmetic Surgeons, Hair Salons, Medical Spas, Beauty & Spas, Day Spas, Hair Loss Centers","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-16:0'}",965,964.0
965,yUAdt0AKCxVzUfWYhvJpew,Anna K Salon & Spa,4.5,3,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Day Spas, Hair Salons, Beauty & Spas","{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",966,965.0
967,3PzrGH2K_EXrc6r2DuNz1w,Taylor & Colt - Commerce Court,3.5,6,"{'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Barbers, Beauty & Spas","{'Monday': '7:30-19:30', 'Tuesday': '7:30-19:30', 'Wednesday': '7:30-19:30', 'Thursday': '7:30-19:30', 'Friday': '7:30-19:30'}",968,967.0
980,hDOpr1lxgStYwTWPAaM_ag,Top Modern Nail Spa,3.5,6,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","Waxing, Beauty & Spas, Nail Salons, Eyelash Service, Hair Removal","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}",981,980.0
